delivery_id,supplier_id,product_id,qty_ordered,qty_delivered,delivery_date,delay_days
D3115,SUP220,P247,450,261,2024-08-02,-2
D3116,SUP500,P741,139,97,2024-07-23,7
D3117,SUP288,P196,169,316,2024-01-20,5
D3118,SUP236,P765,221,242,2024-12-20,8
D3119,SUP206,P530,289,15,2024-02-18,9
D3120,SUP420,P617,478,201,2024-05-22,5
D3121,SUP163,P37,57,419,2024-09-17,-2
D3122,SUP123,P587,113,13,2024-11-04,6
D3123,SUP358,P973,445,120,2024-03-25,0
D3124,SUP128,P262,369,390,2024-02-18,3
D3125,SUP303,P33,418,321,2024-08-25,5
D3126,SUP316,P548,299,286,2024-12-22,1
D3127,SUP453,P917,75,28,2024-07-21,6
D3128,SUP390,P239,65,442,2024-07-17,2
D3129,SUP396,P607,161,336,2024-11-27,9
D3130,SUP423,P692,109,463,2024-11-19,8
D3131,SUP116,P402,91,198,2024-10-05,9
D3132,SUP190,P401,82,241,2024-01-26,1
D3133,SUP363,P649,488,78,2024-10-30,2
D3134,SUP177,P591,450,411,2024-07-06,6
D3135,SUP12,P797,374,315,2024-09-09,4
D3136,SUP72,P132,437,237,2024-03-06,7
D3137,SUP109,P216,244,5,2024-11-26,2
D3138,SUP338,P459,114,236,2024-08-02,-2
D3139,SUP371,P216,324,133,2024-01-23,5
D3140,SUP146,P620,203,282,2024-06-27,3
D3141,SUP330,P396,85,180,2024-02-24,8
D3142,SUP198,P702,357,97,2024-04-03,7
D3143,SUP261,P671,178,77,2024-12-24,6
D3144,SUP109,P196,386,488,2024-06-21,6
D3145,SUP87,P360,149,16,2024-03-24,4
D3146,SUP89,P812,343,329,2024-12-01,9
D3147,SUP263,P276,428,368,2024-04-22,-1
D3148,SUP299,P518,397,317,2024-09-23,1
D3149,SUP377,P301,305,321,2024-08-10,9
D3150,SUP301,P709,447,205,2024-08-03,6
D3151,SUP197,P571,222,55,2024-02-27,0
D3152,SUP287,P910,199,276,2024-11-17,5
D3153,SUP382,P719,341,354,2024-11-08,-2
D3154,SUP147,P81,295,347,2024-03-19,5
D3155,SUP115,P335,316,243,2024-09-02,8
D3156,SUP484,P281,259,446,2024-08-24,4
D3157,SUP44,P107,300,35,2024-04-10,7
D3158,SUP114,P630,161,168,2024-01-22,0
D3159,SUP291,P142,437,172,2024-10-08,-1
D3160,SUP171,P348,229,254,2024-06-25,1
D3161,SUP249,P442,347,436,2024-11-19,-2
D3162,SUP128,P927,401,447,2024-09-18,6
D3163,SUP73,P365,384,339,2024-01-22,5
D3164,SUP380,P411,271,134,2024-02-07,5
D3165,SUP216,P41,319,405,2024-01-23,5
D3166,SUP146,P436,63,108,2024-03-04,6
D3167,SUP317,P180,96,369,2024-12-10,0
D3168,SUP172,P510,134,219,2024-07-13,4
D3169,SUP329,P804,386,403,2024-01-20,-2
D3170,SUP181,P720,164,31,2024-06-09,-2
D3171,SUP312,P946,325,402,2024-09-08,5
D3172,SUP102,P867,79,283,2024-08-27,4
D3173,SUP290,P973,103,216,2024-01-20,6
D3174,SUP161,P917,211,341,2024-07-16,9
D3175,SUP260,P509,439,321,2024-05-07,3
D3176,SUP212,P175,173,212,2024-07-29,6
D3177,SUP407,P788,145,197,2024-04-21,5
D3178,SUP306,P753,250,480,2024-01-25,-2
D3179,SUP420,P584,402,41,2024-09-07,5
D3180,SUP218,P116,396,493,2024-08-28,8
D3181,SUP447,P468,168,309,2024-07-28,7
D3182,SUP171,P672,145,322,2024-04-11,8
D3183,SUP449,P119,105,63,2024-09-06,2
D3184,SUP295,P646,442,23,2024-08-03,6
D3185,SUP427,P590,393,267,2024-04-16,6
D3186,SUP32,P162,498,68,2024-10-03,9
D3187,SUP240,P932,130,469,2024-11-30,-2
D3188,SUP115,P716,409,339,2024-10-08,8
D3189,SUP348,P34,415,480,2024-01-10,0
D3190,SUP88,P16,257,451,2024-08-18,0
D3191,SUP13,P428,458,153,2024-02-24,0
D3192,SUP444,P291,321,15,2024-11-20,7
D3193,SUP353,P955,97,467,2024-03-28,3
D3194,SUP12,P747,449,227,2024-12-25,5
D3195,SUP417,P314,332,146,2024-02-01,0
D3196,SUP125,P973,311,30,2024-12-11,0
D3197,SUP142,P795,152,363,2024-02-17,3
D3198,SUP13,P937,182,258,2024-10-09,4
D3199,SUP176,P30,341,334,2024-03-16,4
D3200,SUP61,P417,479,240,2024-02-01,5
D3201,SUP319,P740,156,54,2024-04-12,2
D3202,SUP441,P352,344,394,2024-10-18,3
D3203,SUP165,P462,343,271,2024-07-01,3
D3204,SUP347,P48,347,370,2024-11-21,6
D3205,SUP132,P872,265,430,2024-04-17,6
D3206,SUP196,P813,387,38,2024-06-26,0
D3207,SUP232,P340,118,488,2024-08-10,2
D3208,SUP185,P511,340,106,2024-05-25,4
D3209,SUP367,P822,327,118,2024-06-05,9
D3210,SUP318,P987,148,51,2024-09-22,-2
D3211,SUP272,P767,159,110,2024-10-21,8
D3212,SUP39,P865,350,384,2024-12-24,0
D3213,SUP319,P928,183,159,2024-05-10,4
D3214,SUP360,P490,117,376,2024-12-03,0
D3215,SUP82,P477,402,71,2024-10-30,3
D3216,SUP272,P548,406,18,2024-08-08,5
D3217,SUP175,P903,222,186,2024-06-18,5
D3218,SUP479,P982,275,345,2024-05-07,5
D3219,SUP218,P793,122,424,2024-06-02,-2
D3220,SUP23,P651,411,468,2024-09-02,8
D3221,SUP436,P771,256,115,2024-06-08,0
D3222,SUP120,P709,354,213,2024-09-11,2
D3223,SUP378,P951,229,237,2024-06-03,3
D3224,SUP376,P428,389,10,2024-11-26,0
D3225,SUP112,P747,227,198,2024-04-27,4
D3226,SUP112,P993,235,197,2024-05-02,3
D3227,SUP442,P300,448,408,2024-04-14,8
D3228,SUP194,P841,50,95,2024-07-16,3
D3229,SUP313,P176,374,416,2024-08-10,-1
D3230,SUP166,P587,108,350,2024-09-20,7
D3231,SUP459,P889,219,143,2024-04-17,3
D3232,SUP5,P771,258,419,2024-03-28,7
D3233,SUP303,P584,190,16,2024-09-30,2
D3234,SUP398,P356,159,172,2024-07-19,0
D3235,SUP208,P311,373,409,2024-01-22,8
D3236,SUP48,P585,421,406,2024-07-09,-2
D3237,SUP41,P612,325,227,2024-02-19,6
D3238,SUP179,P481,342,428,2024-03-14,5
D3239,SUP37,P215,128,496,2024-12-29,3
D3240,SUP149,P195,99,430,2024-05-14,4
D3241,SUP392,P43,212,240,2024-06-03,9
D3242,SUP206,P640,72,183,2024-01-15,-1
D3243,SUP137,P186,400,266,2024-03-27,3
D3244,SUP396,P441,128,371,2024-07-31,2
D3245,SUP463,P874,192,233,2024-12-31,8
D3246,SUP25,P761,77,114,2024-03-17,7
D3247,SUP277,P498,411,29,2024-06-08,-2
D3248,SUP174,P16,317,280,2024-10-31,-1
D3249,SUP226,P316,413,353,2024-03-24,6
D3250,SUP26,P55,266,363,2024-04-21,4
D3251,SUP254,P686,175,148,2024-08-20,2
D3252,SUP118,P72,337,129,2024-04-30,6
D3253,SUP324,P299,406,194,2024-11-04,4
D3254,SUP153,P257,310,260,2024-06-04,4
D3255,SUP424,P831,106,172,2024-12-26,2
D3256,SUP160,P501,336,321,2024-12-13,2
D3257,SUP62,P381,464,222,2024-03-16,0
D3258,SUP29,P43,281,191,2024-07-16,1
D3259,SUP470,P88,333,278,2024-08-05,3
D3260,SUP98,P477,382,461,2024-10-18,9
D3261,SUP19,P141,345,401,2024-07-08,3
D3262,SUP178,P186,358,458,2024-03-30,9
D3263,SUP326,P962,333,57,2024-12-01,4
D3264,SUP148,P929,85,315,2024-08-11,3
D3265,SUP464,P78,382,270,2024-07-26,3
D3266,SUP97,P202,164,84,2024-05-03,2
D3267,SUP393,P516,427,452,2024-10-07,3
D3268,SUP342,P255,155,322,2024-07-11,0
D3269,SUP290,P495,469,465,2024-03-20,5
D3270,SUP495,P464,164,7,2024-12-18,3
D3271,SUP339,P161,167,421,2024-08-01,0
D3272,SUP120,P623,100,409,2024-06-26,5
D3273,SUP233,P141,90,223,2024-05-30,-2
D3274,SUP169,P901,358,63,2024-09-12,-2
D3275,SUP293,P264,289,460,2024-05-09,2
D3276,SUP68,P939,364,447,2024-04-24,1
D3277,SUP197,P448,411,244,2024-02-13,4
D3278,SUP192,P879,496,114,2024-06-20,-1
D3279,SUP332,P328,127,126,2024-03-03,8
D3280,SUP97,P351,128,329,2024-04-15,-1
D3281,SUP51,P761,482,128,2024-06-13,3
D3282,SUP59,P853,237,297,2024-09-17,-1
D3283,SUP457,P504,208,138,2024-10-14,2
D3284,SUP447,P330,52,324,2024-01-23,5
D3285,SUP127,P277,344,384,2024-12-18,6
D3286,SUP172,P311,471,192,2024-07-16,9
D3287,SUP376,P493,217,82,2024-06-24,-1
D3288,SUP93,P971,463,433,2024-02-02,8
D3289,SUP478,P63,73,324,2024-08-20,0
D3290,SUP93,P856,454,203,2024-10-02,0
D3291,SUP173,P829,369,347,2024-05-09,-1
D3292,SUP180,P860,484,443,2024-12-08,3
D3293,SUP17,P31,77,420,2024-11-05,4
D3294,SUP35,P76,229,150,2024-06-02,-2
D3295,SUP13,P301,430,4,2024-05-09,1
D3296,SUP46,P664,136,342,2024-04-06,-1
D3297,SUP420,P575,441,215,2024-03-14,-2
D3298,SUP4,P941,122,336,2024-01-15,5
D3299,SUP317,P28,214,131,2024-03-22,9
D3300,SUP193,P338,363,400,2024-04-10,9
D3301,SUP486,P545,255,122,2024-11-03,5
D3302,SUP43,P783,357,157,2024-12-29,1
D3303,SUP283,P668,283,235,2024-09-26,3
D3304,SUP220,P955,453,53,2024-01-31,9
D3305,SUP89,P284,61,371,2024-03-13,1
D3306,SUP472,P40,137,88,2024-02-15,5
D3307,SUP450,P332,441,336,2024-10-22,3
D3308,SUP279,P855,135,333,2024-07-05,6
D3309,SUP307,P926,333,22,2024-10-08,4
D3310,SUP342,P344,281,279,2024-03-31,4
D3311,SUP338,P905,269,272,2024-01-16,4
D3312,SUP184,P58,453,442,2024-07-27,1
D3313,SUP308,P874,212,51,2024-08-11,7
D3314,SUP54,P525,456,45,2024-03-03,4
D3315,SUP144,P938,76,208,2024-05-07,6
D3316,SUP224,P84,247,117,2024-02-10,1
D3317,SUP323,P275,419,333,2024-11-06,6
D3318,SUP257,P960,111,186,2024-12-20,-2
D3319,SUP98,P900,235,78,2024-01-03,0
D3320,SUP493,P26,337,18,2024-06-03,-2
D3321,SUP410,P179,276,126,2024-05-21,0
D3322,SUP494,P274,223,324,2024-02-02,2
D3323,SUP360,P481,324,272,2024-12-06,8
D3324,SUP444,P980,138,352,2024-05-17,2
D3325,SUP494,P171,314,102,2024-06-29,2
D3326,SUP454,P894,177,133,2024-06-16,8
D3327,SUP300,P447,498,280,2024-10-06,-2
D3328,SUP36,P981,183,174,2024-05-17,1
D3329,SUP9,P808,131,244,2024-10-31,3
D3330,SUP135,P23,214,400,2024-06-04,2
D3331,SUP31,P331,257,288,2024-12-27,1
D3332,SUP417,P827,131,138,2024-06-09,-2
D3333,SUP310,P390,94,160,2024-09-25,2
D3334,SUP196,P326,300,27,2024-06-20,8
D3335,SUP326,P235,327,105,2024-04-02,8
D3336,SUP203,P997,126,40,2024-10-09,-1
D3337,SUP104,P459,92,314,2024-03-15,1
D3338,SUP205,P100,222,246,2024-11-25,1
D3339,SUP329,P776,378,132,2024-10-11,5
D3340,SUP51,P344,104,84,2024-08-23,-1
D3341,SUP382,P491,247,285,2024-07-31,8
D3342,SUP146,P266,144,173,2024-10-22,-1
D3343,SUP26,P659,83,89,2024-12-10,2
D3344,SUP471,P152,413,55,2024-05-14,0
D3345,SUP215,P117,415,258,2024-07-25,2
D3346,SUP51,P673,108,112,2024-07-18,-1
D3347,SUP190,P872,303,468,2024-12-22,1
D3348,SUP389,P727,285,11,2024-12-07,6
D3349,SUP138,P455,260,134,2024-11-28,4
D3350,SUP431,P432,233,281,2024-02-08,6
D3351,SUP40,P389,104,171,2024-01-25,-2
D3352,SUP211,P613,129,55,2024-03-20,7
D3353,SUP328,P496,261,438,2024-11-22,8
D3354,SUP271,P175,255,230,2024-10-31,9
D3355,SUP403,P119,228,12,2024-07-03,4
D3356,SUP324,P62,418,461,2024-05-22,8
D3357,SUP355,P601,347,408,2024-08-14,8
D3358,SUP165,P845,245,336,2024-05-04,1
D3359,SUP204,P10,193,271,2024-09-14,1
D3360,SUP287,P81,201,219,2024-03-18,8
D3361,SUP336,P168,338,103,2024-04-24,-2
D3362,SUP448,P14,339,424,2024-09-11,5
D3363,SUP488,P701,254,81,2024-08-29,4
D3364,SUP341,P715,91,131,2024-11-11,8
D3365,SUP183,P768,131,39,2024-03-06,-1
D3366,SUP125,P686,394,247,2024-10-16,8
D3367,SUP340,P10,145,50,2024-09-17,5
D3368,SUP316,P367,338,464,2024-01-16,1
D3369,SUP122,P46,341,182,2024-10-20,7
D3370,SUP178,P745,286,160,2024-08-21,0
D3371,SUP406,P350,410,125,2024-04-08,2
D3372,SUP300,P951,449,294,2024-06-20,2
D3373,SUP325,P818,215,151,2024-09-17,1
D3374,SUP136,P748,426,338,2024-04-29,3
D3375,SUP264,P592,179,318,2024-06-22,2
D3376,SUP33,P869,179,233,2024-06-22,-1
D3377,SUP475,P635,359,251,2024-08-31,4
D3378,SUP30,P142,62,315,2024-07-23,6
D3379,SUP92,P798,59,365,2024-09-03,-1
D3380,SUP488,P516,117,127,2024-11-16,9
D3381,SUP243,P807,462,353,2024-10-11,9
D3382,SUP210,P899,319,477,2024-01-02,7
D3383,SUP122,P824,214,51,2024-11-14,-1
D3384,SUP372,P789,144,48,2024-03-21,-1
D3385,SUP394,P662,477,478,2024-06-12,9
D3386,SUP168,P68,461,65,2024-06-14,4
D3387,SUP269,P791,152,296,2024-08-29,3
D3388,SUP485,P249,398,142,2024-03-28,1
D3389,SUP445,P388,123,56,2024-09-20,5
D3390,SUP171,P70,332,109,2024-01-28,-1
D3391,SUP55,P422,240,304,2024-03-22,3
D3392,SUP488,P793,50,186,2024-08-26,8
D3393,SUP435,P443,166,457,2024-11-23,-2
D3394,SUP87,P386,280,261,2024-11-09,2
D3395,SUP119,P570,52,480,2024-10-02,5
D3396,SUP403,P318,61,191,2024-07-06,-2
D3397,SUP54,P737,239,406,2024-12-30,-1
D3398,SUP23,P421,75,425,2024-02-06,-2
D3399,SUP318,P994,141,68,2024-07-09,8
D3400,SUP425,P986,302,167,2024-05-03,1
D3401,SUP336,P591,452,286,2024-10-17,6
D3402,SUP255,P277,485,397,2024-06-28,1
D3403,SUP396,P827,147,197,2024-07-03,4
D3404,SUP228,P721,199,96,2024-12-29,9
D3405,SUP132,P895,470,44,2024-10-02,2
D3406,SUP12,P623,336,95,2024-04-20,6
D3407,SUP411,P695,334,11,2024-07-05,2
D3408,SUP14,P126,333,166,2024-11-19,3
D3409,SUP16,P852,86,492,2024-06-02,3
D3410,SUP93,P508,102,149,2024-09-25,-2
D3411,SUP378,P368,493,333,2024-12-25,0
D3412,SUP396,P72,244,290,2024-12-09,8
D3413,SUP437,P71,297,215,2024-12-21,-1
D3414,SUP271,P193,392,98,2024-07-01,4
D3415,SUP1,P515,266,462,2024-10-24,1
D3416,SUP284,P502,299,268,2024-12-04,9
D3417,SUP264,P956,470,167,2024-12-20,6
D3418,SUP352,P550,86,493,2024-10-05,0
D3419,SUP376,P870,224,20,2024-07-16,4
D3420,SUP89,P738,190,441,2024-01-26,2
D3421,SUP227,P287,476,450,2024-03-16,-1
D3422,SUP76,P328,482,199,2024-04-23,-2
D3423,SUP188,P115,413,141,2024-11-02,8
D3424,SUP134,P373,392,241,2024-03-14,7
D3425,SUP191,P25,83,190,2024-12-11,7
D3426,SUP223,P796,388,235,2024-06-03,2
D3427,SUP122,P503,454,234,2024-06-13,0
D3428,SUP9,P473,367,393,2024-09-10,4
D3429,SUP308,P253,495,96,2024-02-09,6
D3430,SUP473,P372,74,71,2024-10-09,1
D3431,SUP310,P257,354,183,2024-03-05,6
D3432,SUP212,P336,317,259,2024-11-07,3
D3433,SUP486,P509,67,54,2024-04-21,-2
D3434,SUP79,P122,86,114,2024-11-03,7
D3435,SUP310,P957,76,392,2024-12-22,4
D3436,SUP128,P387,68,188,2024-06-29,8
D3437,SUP164,P875,87,64,2024-09-26,0
D3438,SUP410,P48,228,60,2024-06-08,-1
D3439,SUP357,P869,228,439,2024-08-11,-2
D3440,SUP497,P880,494,214,2024-07-29,6
D3441,SUP169,P270,299,76,2024-02-18,1
D3442,SUP11,P654,118,476,2024-05-21,1
D3443,SUP63,P170,336,308,2024-07-05,0
D3444,SUP411,P241,288,43,2024-05-12,-2
D3445,SUP39,P631,316,311,2024-04-04,1
D3446,SUP277,P689,445,349,2024-02-01,7
D3447,SUP117,P680,248,422,2024-08-03,-2
D3448,SUP390,P335,152,22,2024-03-01,5
D3449,SUP139,P791,297,148,2024-02-02,3
D3450,SUP302,P962,481,358,2024-11-02,9
D3451,SUP415,P348,461,76,2024-06-24,-1
D3452,SUP440,P765,65,222,2024-05-22,-1
D3453,SUP75,P939,70,396,2024-09-15,9
D3454,SUP307,P191,333,314,2024-08-09,4
D3455,SUP109,P231,93,253,2024-07-03,0
D3456,SUP136,P971,259,281,2024-11-07,-1
D3457,SUP83,P347,151,368,2024-03-02,-2
D3458,SUP480,P662,278,215,2024-09-30,8
D3459,SUP218,P334,75,88,2024-12-26,-1
D3460,SUP238,P439,226,174,2024-11-23,-1
D3461,SUP485,P17,221,249,2024-03-23,2
D3462,SUP171,P311,281,131,2024-06-24,1
D3463,SUP373,P825,465,84,2024-12-12,9
D3464,SUP34,P440,472,326,2024-05-21,2
D3465,SUP47,P935,219,69,2024-10-23,3
D3466,SUP272,P386,238,325,2024-07-06,5
D3467,SUP225,P316,379,170,2024-11-01,8
D3468,SUP163,P158,306,422,2024-03-03,8
D3469,SUP266,P285,77,414,2024-03-05,3
D3470,SUP228,P615,98,328,2024-06-08,8
D3471,SUP343,P891,113,1,2024-08-06,6
D3472,SUP311,P512,306,468,2024-01-18,2
D3473,SUP125,P340,85,6,2024-01-18,3
D3474,SUP304,P608,72,0,2024-12-28,1
D3475,SUP489,P385,233,134,2024-04-30,1
D3476,SUP260,P483,447,8,2024-03-15,2
D3477,SUP275,P917,282,472,2024-03-10,9
D3478,SUP60,P454,121,47,2024-06-27,7
D3479,SUP467,P467,469,310,2024-08-08,-2
D3480,SUP298,P995,237,204,2024-02-05,-1
D3481,SUP490,P848,241,94,2024-04-20,1
D3482,SUP270,P781,160,315,2024-02-03,4
D3483,SUP33,P974,100,121,2024-09-27,8
D3484,SUP432,P10,56,325,2024-05-01,-1
D3485,SUP54,P397,295,493,2024-05-16,-1
D3486,SUP180,P352,363,77,2024-04-10,1
D3487,SUP421,P222,123,441,2024-10-24,8
D3488,SUP366,P198,194,304,2024-07-09,1
D3489,SUP466,P461,454,157,2024-06-17,6
D3490,SUP136,P121,381,21,2024-07-07,6
D3491,SUP330,P191,485,243,2024-06-06,2
D3492,SUP159,P978,427,259,2024-07-21,-2
D3493,SUP35,P850,50,92,2024-08-28,5
D3494,SUP439,P727,446,65,2024-05-14,3
D3495,SUP217,P228,485,29,2024-09-06,8
D3496,SUP153,P412,429,151,2024-11-09,2
D3497,SUP360,P177,364,335,2024-04-24,-2
D3498,SUP367,P646,485,24,2024-10-27,8
D3499,SUP366,P144,176,64,2024-03-25,3
D3500,SUP3,P409,142,459,2024-11-22,8
D3501,SUP271,P524,483,358,2024-08-11,7
D3502,SUP352,P764,363,271,2024-09-16,8
D3503,SUP21,P170,217,310,2024-07-25,2
D3504,SUP58,P924,351,154,2024-06-15,0
D3505,SUP481,P285,310,348,2024-12-31,4
D3506,SUP167,P822,405,123,2024-12-06,1
D3507,SUP411,P347,405,374,2024-08-16,8
D3508,SUP270,P973,406,476,2024-02-10,7
D3509,SUP292,P464,127,67,2024-06-04,8
D3510,SUP46,P598,201,443,2024-06-19,-1
D3511,SUP233,P788,259,101,2024-05-07,-2
D3512,SUP138,P763,357,491,2024-05-13,-1
D3513,SUP152,P289,229,378,2024-11-17,8
D3514,SUP394,P711,126,441,2024-04-24,4
D3515,SUP95,P228,466,479,2024-12-12,6
D3516,SUP359,P492,230,440,2024-09-21,-2
D3517,SUP495,P393,189,431,2024-09-13,-2
D3518,SUP58,P116,326,364,2024-01-15,-2
D3519,SUP156,P395,281,363,2024-05-30,8
D3520,SUP324,P345,336,40,2024-11-09,-1
D3521,SUP242,P289,81,195,2024-11-22,5
D3522,SUP432,P554,102,161,2024-04-13,-1
D3523,SUP19,P879,282,161,2024-07-13,1
D3524,SUP232,P852,147,385,2024-04-07,7
D3525,SUP400,P226,318,219,2024-03-23,9
D3526,SUP224,P315,334,494,2024-10-12,-1
D3527,SUP70,P699,271,0,2024-09-22,3
D3528,SUP435,P537,399,86,2024-11-06,3
D3529,SUP330,P882,186,229,2024-06-18,5
D3530,SUP443,P620,247,292,2024-09-08,-1
D3531,SUP237,P975,96,338,2024-08-18,-2
D3532,SUP272,P411,296,186,2024-04-20,9
D3533,SUP258,P498,181,474,2024-07-28,-2
D3534,SUP200,P481,156,426,2024-10-05,9
D3535,SUP105,P223,128,114,2024-08-14,2
D3536,SUP167,P655,380,442,2024-07-19,9
D3537,SUP325,P77,168,331,2024-03-05,2
D3538,SUP222,P41,80,320,2024-05-17,-1
D3539,SUP8,P848,111,12,2024-09-10,3
D3540,SUP93,P222,333,366,2024-01-14,-1
D3541,SUP3,P977,343,256,2024-12-13,8
D3542,SUP333,P210,353,172,2024-04-20,4
D3543,SUP436,P405,85,73,2024-02-05,0
D3544,SUP283,P352,357,141,2024-01-28,-1
D3545,SUP435,P460,123,423,2024-11-10,8
D3546,SUP460,P631,143,405,2024-09-16,3
D3547,SUP445,P57,411,126,2024-05-01,7
D3548,SUP307,P769,192,429,2024-03-09,-2
D3549,SUP296,P845,306,100,2024-05-24,2
D3550,SUP243,P712,230,211,2024-04-07,7
D3551,SUP262,P44,293,247,2024-04-23,8
D3552,SUP103,P753,399,249,2024-06-07,3
D3553,SUP49,P250,165,46,2024-08-07,5
D3554,SUP143,P846,118,186,2024-09-09,0
D3555,SUP174,P80,394,347,2024-06-29,4
D3556,SUP431,P562,365,395,2024-10-18,8
D3557,SUP379,P787,73,312,2024-06-02,-2
D3558,SUP72,P586,208,463,2024-03-26,3
D3559,SUP104,P191,350,64,2024-08-14,-2
D3560,SUP123,P223,460,401,2024-01-28,4
D3561,SUP308,P996,68,195,2024-04-17,5
D3562,SUP472,P963,278,69,2024-01-22,3
D3563,SUP160,P130,61,57,2024-10-17,-2
D3564,SUP31,P485,392,178,2024-12-03,5
D3565,SUP166,P146,355,317,2024-03-09,-1
D3566,SUP311,P142,131,445,2024-09-09,6
D3567,SUP387,P962,445,368,2024-01-11,8
D3568,SUP432,P664,70,107,2024-08-03,8
D3569,SUP227,P318,362,418,2024-10-20,-2
D3570,SUP397,P578,171,203,2024-06-21,3
D3571,SUP128,P24,68,282,2024-10-26,2
D3572,SUP186,P974,66,183,2024-10-07,2
D3573,SUP239,P696,492,28,2024-01-16,3
D3574,SUP42,P257,472,42,2024-05-03,3
D3575,SUP169,P46,429,372,2024-06-30,8
D3576,SUP250,P629,122,16,2024-06-11,7
D3577,SUP399,P587,103,420,2024-05-19,5
D3578,SUP410,P527,239,39,2024-09-04,1
D3579,SUP140,P889,183,253,2024-07-09,6
D3580,SUP252,P392,453,90,2024-01-04,5
D3581,SUP217,P925,441,184,2024-02-05,-2
D3582,SUP220,P507,195,389,2024-12-15,1
D3583,SUP147,P286,173,355,2024-12-03,5
D3584,SUP457,P746,135,186,2024-12-14,5
D3585,SUP99,P857,363,442,2024-07-20,1
D3586,SUP429,P835,232,108,2024-09-22,5
D3587,SUP292,P257,326,372,2024-06-29,0
D3588,SUP32,P987,325,242,2024-01-08,0
D3589,SUP195,P664,242,454,2024-09-07,6
D3590,SUP133,P792,207,42,2024-04-29,4
D3591,SUP316,P104,199,121,2024-11-10,3
D3592,SUP244,P131,314,383,2024-09-12,-1
D3593,SUP489,P449,358,83,2024-08-28,6
D3594,SUP82,P569,142,457,2024-06-20,-2
D3595,SUP170,P327,387,398,2024-10-26,-2
D3596,SUP376,P790,281,14,2024-10-16,5
D3597,SUP307,P631,269,86,2024-11-04,0
D3598,SUP463,P374,378,9,2024-09-15,6
D3599,SUP217,P267,311,323,2024-03-27,4
D3600,SUP402,P452,433,288,2024-08-26,7
D3601,SUP455,P82,263,459,2024-09-14,4
D3602,SUP278,P395,343,264,2024-07-06,7
D3603,SUP216,P737,371,410,2024-01-15,7
D3604,SUP35,P107,184,445,2024-04-08,-2
D3605,SUP22,P617,145,377,2024-05-02,9
D3606,SUP411,P578,81,10,2024-09-19,-2
D3607,SUP386,P438,480,223,2024-07-07,4
D3608,SUP317,P727,121,398,2024-10-17,9
D3609,SUP203,P985,464,198,2024-03-09,6
D3610,SUP250,P521,294,89,2024-06-25,-1
D3611,SUP125,P532,214,263,2024-12-16,4
D3612,SUP111,P622,359,324,2024-01-02,9
D3613,SUP410,P751,453,193,2024-06-10,5
D3614,SUP391,P777,305,129,2024-04-19,-1
D3615,SUP211,P701,334,457,2024-09-25,-2
D3616,SUP101,P911,467,400,2024-07-10,8
D3617,SUP339,P573,71,332,2024-02-04,9
D3618,SUP202,P764,125,8,2024-04-07,4
D3619,SUP239,P930,421,463,2024-08-16,-2
D3620,SUP479,P640,103,326,2024-10-26,-1
D3621,SUP321,P975,219,75,2024-08-21,2
D3622,SUP465,P353,223,3,2024-05-14,0
D3623,SUP330,P748,298,244,2024-10-21,2
D3624,SUP292,P662,333,30,2024-12-06,5
D3625,SUP149,P180,139,223,2024-07-25,2
D3626,SUP401,P996,301,227,2024-08-30,0
D3627,SUP170,P845,98,386,2024-04-07,-1
D3628,SUP428,P510,460,40,2024-12-11,2
D3629,SUP427,P170,216,134,2024-09-16,-2
D3630,SUP195,P526,141,193,2024-12-19,8
D3631,SUP243,P637,165,74,2024-03-24,3
D3632,SUP306,P618,273,177,2024-01-19,1
D3633,SUP278,P747,275,59,2024-04-30,2
D3634,SUP350,P15,105,454,2024-10-13,6
D3635,SUP253,P33,273,302,2024-07-29,8
D3636,SUP434,P502,340,56,2024-09-03,9
D3637,SUP36,P387,451,339,2024-02-12,9
D3638,SUP69,P263,298,405,2024-03-04,2
D3639,SUP259,P302,470,277,2024-09-10,7
D3640,SUP193,P945,429,344,2024-09-14,0
D3641,SUP81,P424,201,273,2024-10-04,5
D3642,SUP497,P41,329,201,2024-12-02,5
D3643,SUP310,P244,79,189,2024-03-28,-2
D3644,SUP180,P53,204,369,2024-11-27,5
D3645,SUP22,P568,207,484,2024-10-04,8
D3646,SUP475,P69,437,267,2024-08-19,6
D3647,SUP33,P282,332,28,2024-07-30,2
D3648,SUP405,P372,158,258,2024-11-18,8
D3649,SUP129,P485,183,436,2024-09-27,2
D3650,SUP132,P258,56,374,2024-02-12,7
D3651,SUP169,P306,424,25,2024-09-26,5
D3652,SUP134,P125,390,464,2024-03-14,-2
D3653,SUP28,P769,307,211,2024-05-06,-1
D3654,SUP460,P68,244,179,2024-01-20,6
D3655,SUP365,P924,289,483,2024-01-23,3
D3656,SUP500,P618,192,482,2024-11-05,7
D3657,SUP471,P376,482,211,2024-04-12,0
D3658,SUP235,P890,84,486,2024-03-02,3
D3659,SUP12,P58,262,77,2024-03-02,6
D3660,SUP106,P58,322,498,2024-11-25,4
D3661,SUP176,P138,375,361,2024-11-12,6
D3662,SUP186,P143,192,168,2024-02-22,9
D3663,SUP113,P274,61,249,2024-05-10,4
D3664,SUP301,P750,210,140,2024-05-03,-2
D3665,SUP289,P935,430,375,2024-01-20,6
D3666,SUP149,P703,443,167,2024-01-25,1
D3667,SUP375,P140,247,91,2024-01-28,-1
D3668,SUP105,P200,219,484,2024-01-16,7
