product_id,store_id,date,opening_stock,stock_received,stock_sold,closing_stock
P924,ST14,2024-02-28,184,239,291,132
P727,ST16,2024-04-16,139,111,156,94
P870,ST6,2024-01-22,348,258,39,567
P536,ST36,2024-11-20,383,89,292,180
P249,ST24,2024-02-15,186,241,176,251
P227,ST27,2024-02-21,320,265,71,514
P712,ST25,2024-09-01,351,265,180,436
P484,ST40,2024-06-21,292,294,110,476
P658,ST36,2024-04-08,147,64,53,158
P788,ST29,2024-06-29,455,243,137,561
P324,ST31,2024-02-05,292,292,232,352
P8,ST3,2024-01-18,158,289,78,369
P858,ST13,2024-01-12,478,77,207,348
P56,ST4,2024-11-08,24,293,31,286
P573,ST11,2024-04-23,305,102,231,176
P551,ST48,2024-08-04,231,73,178,126
P980,ST15,2024-02-10,108,28,173,-37
P274,ST2,2024-09-06,48,177,34,191
P97,ST15,2024-04-26,7,248,87,168
P827,ST6,2024-01-20,477,253,114,616
P658,ST47,2024-05-03,93,259,290,62
P98,ST13,2024-04-21,120,96,103,113
P767,ST35,2024-07-21,346,237,189,394
P211,ST44,2024-05-01,418,151,163,406
P554,ST44,2024-05-27,369,168,75,462
P565,ST49,2024-04-06,491,21,187,325
P33,ST40,2024-05-17,12,9,79,-58
P277,ST13,2024-03-02,276,43,110,209
P967,ST12,2024-03-04,72,187,19,240
P444,ST16,2024-08-04,151,153,175,129
P654,ST43,2024-07-20,431,139,227,343
P801,ST41,2024-01-24,32,19,182,-131
P900,ST20,2024-10-23,256,290,95,451
P427,ST40,2024-07-25,327,213,266,274
P130,ST13,2024-12-09,253,62,176,139
P296,ST34,2024-11-30,258,144,11,391
P562,ST19,2024-08-28,397,214,173,438
P479,ST45,2024-05-17,141,86,30,197
P575,ST27,2024-09-17,176,241,295,122
P945,ST29,2024-06-13,121,278,93,306
P110,ST19,2024-10-13,32,222,282,-28
P862,ST43,2024-05-30,259,142,152,249
P320,ST27,2024-09-11,37,135,34,138
P178,ST2,2024-01-11,152,116,179,89
P394,ST40,2024-03-14,302,70,38,334
P244,ST39,2024-05-29,244,22,190,76
P597,ST1,2024-08-20,140,80,146,74
P114,ST14,2024-10-19,118,296,106,308
P116,ST8,2024-01-27,488,88,145,431
P663,ST27,2024-01-01,372,287,117,542
P549,ST33,2024-05-12,422,192,207,407
P584,ST31,2024-01-11,280,26,78,228
P138,ST30,2024-08-12,229,217,284,162
P409,ST25,2024-12-01,200,72,272,0
P289,ST49,2024-01-28,357,180,14,523
P529,ST36,2024-10-11,42,9,167,-116
P883,ST38,2024-05-23,165,50,74,141
P280,ST1,2024-11-14,34,159,258,-65
P177,ST31,2024-01-04,92,192,165,119
P746,ST35,2024-02-20,438,45,124,359
P242,ST21,2024-04-09,305,199,245,259
P542,ST34,2024-07-07,333,102,175,260
P577,ST17,2024-03-22,229,137,56,310
P382,ST9,2024-07-29,289,235,203,321
P81,ST29,2024-12-21,408,189,176,421
P796,ST8,2024-11-24,425,116,222,319
P13,ST19,2024-10-08,91,70,271,-110
P697,ST47,2024-05-09,178,210,260,128
P444,ST6,2024-08-07,349,284,208,425
P138,ST24,2024-02-14,246,271,62,455
P193,ST6,2024-11-11,486,230,240,476
P340,ST40,2024-01-19,164,196,55,305
P391,ST3,2024-07-29,238,272,231,279
P956,ST31,2024-04-14,233,208,188,253
P831,ST31,2024-10-19,251,41,267,25
P480,ST12,2024-05-22,65,95,137,23
P981,ST8,2024-05-02,340,246,171,415
P538,ST43,2024-07-16,33,295,219,109
P237,ST26,2024-12-27,466,269,214,521
P629,ST26,2024-09-04,231,159,275,115
P455,ST15,2024-11-16,421,150,250,321
P550,ST13,2024-09-25,414,59,113,360
P310,ST22,2024-02-25,153,11,214,-50
P557,ST13,2024-04-19,331,85,116,300
P488,ST46,2024-07-03,477,116,282,311
P368,ST9,2024-01-03,409,57,204,262
P698,ST24,2024-10-27,446,277,294,429
P169,ST3,2024-09-05,175,191,88,278
P173,ST23,2024-11-23,126,279,217,188
P219,ST12,2024-08-02,124,19,74,69
P418,ST41,2024-06-04,350,130,293,187
P588,ST44,2024-10-15,367,198,72,493
P716,ST11,2024-12-19,78,22,224,-124
P314,ST19,2024-04-07,9,32,178,-137
P591,ST9,2024-10-07,35,45,79,1
P212,ST37,2024-11-13,167,34,240,-39
P138,ST10,2024-12-26,409,21,211,219
P761,ST9,2024-11-16,136,33,160,9
P238,ST33,2024-08-22,180,35,76,139
P894,ST13,2024-03-11,208,100,34,274
P602,ST20,2024-04-26,453,153,67,539
P913,ST44,2024-06-04,85,40,62,63
P714,ST11,2024-12-02,207,9,93,123
P317,ST41,2024-12-23,213,113,130,196
P632,ST29,2024-04-21,308,41,296,53
P11,ST47,2024-01-30,166,138,90,214
P401,ST13,2024-05-08,316,71,165,222
P203,ST44,2024-04-09,51,70,261,-140
P527,ST14,2024-04-06,195,109,7,297
P516,ST9,2024-11-22,195,106,87,214
P857,ST42,2024-04-21,200,252,154,298
P740,ST38,2024-08-24,205,71,268,8
P181,ST19,2024-02-28,169,224,211,182
P431,ST42,2024-09-30,242,133,132,243
P735,ST47,2024-09-19,217,45,57,205
P558,ST8,2024-07-07,194,79,155,118
P413,ST18,2024-07-14,351,111,36,426
P543,ST34,2024-04-30,74,269,220,123
P329,ST36,2024-05-24,178,33,233,-22
P560,ST9,2024-03-23,386,57,122,321
P184,ST16,2024-07-15,396,216,134,478
P961,ST5,2024-12-24,363,194,89,468
P131,ST15,2024-07-01,396,104,238,262
P772,ST24,2024-08-17,119,268,185,202
P275,ST47,2024-01-13,376,125,82,419
P937,ST44,2024-04-10,60,233,73,220
P662,ST48,2024-08-04,279,84,183,180
P371,ST43,2024-10-22,147,200,109,238
P456,ST39,2024-05-22,73,103,227,-51
P25,ST25,2024-01-28,214,222,109,327
P388,ST16,2024-07-10,499,44,261,282
P309,ST42,2024-09-03,489,158,87,560
P179,ST22,2024-07-21,96,168,285,-21
P206,ST50,2024-08-08,438,45,8,475
P5,ST16,2024-05-02,34,257,64,227
P306,ST33,2024-05-12,77,123,238,-38
P178,ST5,2024-11-13,335,139,133,341
P315,ST7,2024-08-22,285,42,206,121
P861,ST18,2024-06-18,82,50,95,37
P917,ST6,2024-11-17,416,275,171,520
P847,ST49,2024-01-20,40,228,36,232
P663,ST12,2024-03-26,449,224,101,572
P593,ST44,2024-04-30,497,202,227,472
P131,ST33,2024-10-02,101,172,233,40
P225,ST34,2024-10-14,176,81,294,-37
P306,ST21,2024-06-30,263,30,40,253
P310,ST18,2024-02-05,83,40,47,76
P91,ST14,2024-04-21,386,208,257,337
P912,ST42,2024-12-31,212,273,151,334
P262,ST30,2024-03-07,247,95,9,333
P809,ST46,2024-07-18,64,9,130,-57
P438,ST3,2024-01-30,84,264,189,159
P522,ST13,2024-07-14,120,154,253,21
P118,ST37,2024-05-14,369,281,165,485
P669,ST19,2024-05-01,455,248,84,619
P443,ST37,2024-05-31,385,84,24,445
P593,ST13,2024-09-21,470,28,193,305
P359,ST15,2024-10-16,424,19,35,408
P174,ST26,2024-07-19,436,142,171,407
P462,ST6,2024-02-24,202,179,251,130
P396,ST27,2024-12-24,399,214,163,450
P230,ST12,2024-04-25,136,105,242,-1
P157,ST48,2024-03-19,240,128,34,334
P334,ST25,2024-01-12,95,3,143,-45
P712,ST50,2024-02-27,366,219,163,422
P305,ST47,2024-03-08,294,184,188,290
P744,ST16,2024-09-29,447,187,222,412
P680,ST46,2024-07-19,419,290,68,641
P977,ST16,2024-08-10,150,162,173,139
P299,ST3,2024-09-01,430,100,141,389
P615,ST34,2024-08-17,176,154,100,230
P343,ST24,2024-01-18,182,174,275,81
P519,ST42,2024-07-27,118,268,27,359
P652,ST46,2024-06-11,349,261,261,349
P720,ST23,2024-03-29,393,86,200,279
P13,ST30,2024-06-30,62,160,277,-55
P701,ST49,2024-05-31,251,136,252,135
P383,ST21,2024-01-15,350,185,135,400
P175,ST17,2024-12-06,107,37,128,16
P403,ST18,2024-09-08,25,239,70,194
P643,ST3,2024-03-16,175,299,188,286
P875,ST47,2024-01-14,486,31,166,351
P632,ST12,2024-06-23,489,225,80,634
P456,ST16,2024-12-31,413,105,49,469
P680,ST38,2024-04-01,129,58,195,-8
P268,ST14,2024-08-04,28,99,228,-101
P671,ST27,2024-04-01,437,173,264,346
P896,ST18,2024-10-13,159,140,8,291
P675,ST20,2024-04-09,107,246,75,278
P340,ST35,2024-02-27,242,68,150,160
P988,ST17,2024-06-16,250,63,231,82
P834,ST20,2024-06-30,165,153,264,54
P27,ST6,2024-07-06,276,48,177,147
P259,ST26,2024-12-14,282,210,120,372
P816,ST7,2024-06-02,499,235,42,692
P917,ST38,2024-10-09,215,219,129,305
P883,ST12,2024-10-12,33,193,238,-12
P564,ST17,2024-11-04,278,258,284,252
P135,ST21,2024-10-19,243,148,149,242
P307,ST6,2024-09-15,333,166,110,389
P481,ST47,2024-08-31,166,37,133,70
P813,ST37,2024-03-14,68,27,238,-143
P814,ST25,2024-12-17,116,101,184,33
P801,ST15,2024-03-09,72,61,207,-74
P804,ST11,2024-05-16,300,272,135,437
P17,ST9,2024-06-02,318,167,188,297
P390,ST4,2024-11-20,494,230,71,653
P628,ST3,2024-12-01,484,109,256,337
P917,ST13,2024-08-09,7,34,266,-225
P806,ST32,2024-05-18,390,209,7,592
P418,ST6,2024-04-30,285,184,50,419
P49,ST1,2024-09-16,11,212,286,-63
P61,ST42,2024-05-24,275,280,163,392
P314,ST5,2024-06-07,191,270,199,262
P588,ST2,2024-01-06,412,248,90,570
P780,ST22,2024-08-12,375,146,284,237
P146,ST32,2024-04-25,182,178,235,125
P702,ST48,2024-02-08,267,140,81,326
P496,ST41,2024-04-16,83,95,200,-22
P6,ST50,2024-04-27,21,205,163,63
P205,ST49,2024-02-11,237,24,254,7
P863,ST7,2024-11-01,406,255,37,624
P250,ST21,2024-01-27,175,210,268,117
P345,ST17,2024-08-04,300,150,167,283
P432,ST20,2024-04-15,25,210,279,-44
P344,ST1,2024-03-23,108,80,188,0
P618,ST32,2024-11-16,366,108,230,244
P779,ST40,2024-09-26,106,137,77,166
P417,ST32,2024-04-17,283,280,71,492
P533,ST20,2024-01-15,438,185,139,484
P487,ST10,2024-05-29,231,90,183,138
P920,ST6,2024-11-09,72,63,233,-98
P55,ST41,2024-12-02,196,171,232,135
P177,ST33,2024-07-08,1,151,6,146
P748,ST10,2024-06-17,105,241,125,221
P884,ST25,2024-10-14,27,151,75,103
P468,ST24,2024-06-09,332,19,231,120
P495,ST31,2024-10-23,462,31,243,250
P521,ST29,2024-03-23,180,161,253,88
P863,ST12,2024-04-11,141,51,160,32
P988,ST43,2024-04-24,106,254,130,230
P118,ST37,2024-08-29,173,37,153,57
P806,ST42,2024-02-28,230,269,293,206
P389,ST50,2024-04-08,380,151,243,288
P613,ST9,2024-03-15,333,199,232,300
P937,ST29,2024-08-28,322,263,33,552
P418,ST3,2024-01-03,457,133,194,396
P202,ST4,2024-03-06,485,233,77,641
P864,ST21,2024-10-18,197,170,236,131
P869,ST6,2024-05-30,403,279,141,541
P959,ST2,2024-06-11,34,66,80,20
P145,ST37,2024-09-03,431,5,78,358
P181,ST20,2024-09-06,426,65,294,197
P36,ST45,2024-10-11,275,143,107,311
P36,ST33,2024-11-12,112,61,176,-3
P397,ST14,2024-07-08,55,232,239,48
P532,ST20,2024-01-07,107,212,290,29
P819,ST43,2024-01-19,2,145,178,-31
P230,ST2,2024-11-21,323,250,115,458
P211,ST47,2024-03-29,394,112,30,476
P470,ST7,2024-07-26,61,79,295,-155
P784,ST37,2024-11-13,360,145,141,364
P6,ST12,2024-10-05,60,269,242,87
P459,ST49,2024-11-04,478,153,123,508
P394,ST16,2024-12-18,185,69,27,227
P159,ST17,2024-03-12,376,266,244,398
P146,ST31,2024-08-04,28,1,11,18
P352,ST7,2024-02-04,421,280,69,632
P681,ST26,2024-04-19,339,249,96,492
P874,ST1,2024-11-12,250,249,55,444
P47,ST2,2024-06-15,343,167,4,506
P536,ST31,2024-03-08,86,8,61,33
P110,ST20,2024-08-24,277,139,102,314
P976,ST37,2024-09-28,469,41,123,387
P605,ST33,2024-09-23,296,123,289,130
P487,ST13,2024-03-28,211,180,123,268
P217,ST1,2024-07-24,109,157,117,149
P104,ST33,2024-12-25,318,69,294,93
P729,ST3,2024-03-03,124,225,107,242
P680,ST37,2024-10-13,421,59,268,212
P557,ST19,2024-10-06,367,120,8,479
P339,ST44,2024-07-01,177,54,199,32
P714,ST40,2024-06-22,360,254,237,377
P769,ST32,2024-05-13,390,58,288,160
P283,ST5,2024-11-30,407,35,47,395
P534,ST47,2024-12-03,241,57,149,149
P28,ST43,2024-12-17,363,106,177,292
P766,ST47,2024-05-19,100,92,274,-82
P944,ST37,2024-02-03,429,92,283,238
P547,ST6,2024-03-06,408,13,116,305
P515,ST36,2024-06-20,461,201,185,477
P422,ST37,2024-12-07,254,257,254,257
P730,ST13,2024-01-21,284,198,107,375
P812,ST12,2024-07-16,322,119,248,193
P505,ST6,2024-01-06,358,290,74,574
P254,ST30,2024-09-24,220,219,145,294
P901,ST37,2024-05-11,335,167,26,476
P240,ST28,2024-01-07,468,177,101,544
P241,ST10,2024-03-16,149,153,292,10
P202,ST28,2024-08-09,340,142,41,441
P135,ST6,2024-11-24,85,214,35,264
P478,ST9,2024-01-07,136,137,161,112
P473,ST24,2024-08-27,342,244,60,526
P426,ST18,2024-02-16,432,282,146,568
P354,ST4,2024-10-04,383,240,99,524
P367,ST45,2024-06-03,200,145,76,269
P569,ST23,2024-09-08,369,287,0,656
P85,ST27,2024-08-14,493,228,15,706
P157,ST4,2024-02-07,479,105,215,369
P337,ST13,2024-03-28,291,76,82,285
P191,ST11,2024-09-26,238,239,90,387
P932,ST11,2024-06-16,483,58,239,302
P936,ST19,2024-12-21,260,186,174,272
P499,ST33,2024-07-23,217,252,128,341
P21,ST14,2024-04-10,3,265,90,178
P610,ST13,2024-04-25,23,13,141,-105
P693,ST7,2024-02-19,424,244,255,413
P656,ST33,2024-02-01,362,178,86,454
P686,ST32,2024-11-20,269,100,187,182
P492,ST45,2024-07-27,218,82,83,217
P137,ST37,2024-07-12,11,112,116,7
P236,ST8,2024-03-27,81,93,255,-81
P3,ST46,2024-09-17,299,230,25,504
P23,ST34,2024-05-01,136,99,273,-38
P141,ST19,2024-10-22,65,239,163,141
P38,ST36,2024-06-14,498,159,221,436
P162,ST34,2024-09-10,165,90,195,60
P222,ST36,2024-07-08,95,278,61,312
P743,ST6,2024-09-14,76,33,196,-87
P410,ST50,2024-10-22,312,202,137,377
P928,ST1,2024-03-11,174,278,106,346
P20,ST45,2024-08-19,438,299,182,555
P558,ST30,2024-03-13,215,105,42,278
P102,ST15,2024-08-25,385,167,74,478
P823,ST9,2024-09-07,380,183,50,513
P905,ST29,2024-12-30,367,199,149,417
P487,ST2,2024-12-23,357,13,298,72
P307,ST30,2024-01-24,237,238,263,212
P57,ST46,2024-06-12,338,239,2,575
P848,ST4,2024-11-04,238,245,168,315
P941,ST19,2024-07-28,145,62,52,155
P678,ST20,2024-04-16,363,231,145,449
P836,ST5,2024-08-18,65,289,10,344
P140,ST9,2024-11-07,473,159,149,483
P474,ST20,2024-12-07,184,135,62,257
P117,ST49,2024-03-29,243,22,114,151
P138,ST16,2024-02-12,63,293,206,150
P976,ST49,2024-03-29,215,234,135,314
P321,ST20,2024-10-23,495,226,82,639
P268,ST20,2024-03-29,154,21,72,103
P436,ST26,2024-09-19,308,212,68,452
P766,ST39,2024-10-22,442,179,224,397
P51,ST33,2024-09-04,499,156,112,543
P982,ST12,2024-12-29,117,140,14,243
P320,ST21,2024-03-23,28,228,262,-6
P697,ST23,2024-05-29,377,169,212,334
P605,ST20,2024-10-28,366,125,109,382
P531,ST23,2024-01-23,71,41,125,-13
P670,ST49,2024-03-24,244,103,8,339
P732,ST47,2024-12-05,222,161,153,230
P725,ST6,2024-05-14,225,242,4,463
P338,ST45,2024-11-23,269,73,109,233
P745,ST12,2024-12-23,67,154,273,-52
P24,ST35,2024-10-25,42,79,52,69
P282,ST8,2024-10-07,368,169,219,318
P36,ST27,2024-01-31,28,281,196,113
P875,ST16,2024-08-16,56,154,90,120
P824,ST47,2024-09-12,117,195,227,85
P720,ST32,2024-11-22,486,104,161,429
P826,ST29,2024-06-21,32,2,77,-43
P500,ST7,2024-07-04,276,152,174,254
P544,ST16,2024-03-04,424,152,282,294
P258,ST29,2024-10-02,368,192,8,552
P969,ST25,2024-11-30,128,255,202,181
P338,ST43,2024-03-20,410,232,132,510
P177,ST36,2024-12-20,1,292,202,91
P497,ST48,2024-07-08,319,268,2,585
P430,ST4,2024-11-05,178,81,264,-5
P493,ST27,2024-10-17,125,142,210,57
P595,ST23,2024-04-13,373,133,208,298
P890,ST23,2024-10-16,234,294,57,471
P823,ST30,2024-12-24,437,140,137,440
P742,ST43,2024-05-04,73,75,140,8
P268,ST24,2024-05-08,73,73,290,-144
P717,ST48,2024-01-09,413,122,188,347
P447,ST16,2024-04-14,128,153,37,244
P675,ST7,2024-04-03,478,21,233,266
P240,ST23,2024-01-21,482,96,164,414
P117,ST38,2024-07-28,239,106,69,276
P586,ST31,2024-01-22,156,79,7,228
P406,ST42,2024-12-29,140,192,216,116
P266,ST19,2024-12-11,456,42,68,430
P306,ST47,2024-07-22,231,232,278,185
P419,ST4,2024-02-06,298,237,268,267
P656,ST6,2024-09-11,40,170,100,110
P804,ST19,2024-08-22,458,64,82,440
P573,ST27,2024-05-09,215,266,89,392
P587,ST29,2024-08-16,344,125,49,420
P17,ST12,2024-04-13,185,232,178,239
P857,ST38,2024-05-23,332,92,56,368
P897,ST13,2024-11-01,397,33,40,390
P12,ST28,2024-10-05,40,66,235,-129
P515,ST5,2024-04-08,450,222,34,638
P883,ST46,2024-01-06,437,248,223,462
P585,ST46,2024-07-07,261,266,76,451
P83,ST17,2024-10-18,45,49,288,-194
P659,ST27,2024-05-29,204,109,180,133
P383,ST26,2024-05-01,384,199,3,580
P626,ST4,2024-03-17,284,265,119,430
P84,ST8,2024-06-21,205,7,257,-45
P587,ST26,2024-07-28,459,157,7,609
P984,ST33,2024-11-07,378,163,79,462
P790,ST12,2024-06-20,409,29,277,161
P513,ST13,2024-12-15,185,94,201,78
P565,ST21,2024-04-14,342,48,72,318
P509,ST37,2024-08-03,130,225,245,110
P172,ST25,2024-05-08,315,76,231,160
P491,ST39,2024-08-16,397,112,208,301
P266,ST3,2024-10-10,97,249,285,61
P459,ST19,2024-01-04,278,29,74,233
P8,ST7,2024-11-29,189,70,182,77
P145,ST17,2024-07-21,265,249,270,244
P710,ST13,2024-03-27,3,193,60,136
P763,ST24,2024-08-27,38,290,150,178
P135,ST45,2024-11-09,112,45,282,-125
P637,ST8,2024-04-20,457,189,93,553
P831,ST8,2024-02-11,343,251,15,579
P863,ST45,2024-09-12,33,31,141,-77
P421,ST2,2024-07-14,215,155,85,285
P68,ST30,2024-08-30,119,84,265,-62
P576,ST3,2024-02-09,280,255,57,478
P254,ST45,2024-09-10,435,18,284,169
P775,ST26,2024-03-14,270,184,131,323
P400,ST17,2024-05-09,267,224,205,286
P985,ST38,2024-08-02,128,134,37,225
P356,ST3,2024-10-16,361,157,67,451
P739,ST33,2024-04-29,375,262,202,435
P782,ST30,2024-11-02,392,238,11,619
P250,ST15,2024-09-24,314,57,51,320
P164,ST8,2024-08-30,141,239,230,150
P885,ST30,2024-11-07,104,85,70,119
P841,ST23,2024-11-27,286,26,88,224
P267,ST12,2024-08-24,215,39,45,209
P384,ST39,2024-09-28,52,233,115,170
P385,ST48,2024-05-15,446,108,265,289
P265,ST8,2024-06-18,243,18,90,171
P537,ST9,2024-01-06,393,124,18,499
P616,ST8,2024-05-18,105,90,116,79
P783,ST38,2024-06-06,170,69,116,123
P765,ST33,2024-03-27,145,23,275,-107
P570,ST48,2024-01-18,66,253,116,203
P24,ST33,2024-11-13,314,151,277,188
P584,ST45,2024-01-09,331,157,183,305
P372,ST11,2024-03-13,354,166,22,498
P605,ST23,2024-04-23,363,172,217,318
P967,ST43,2024-05-13,245,98,116,227
P127,ST43,2024-03-20,278,244,190,332
P174,ST25,2024-11-27,85,241,136,190
P18,ST15,2024-05-09,458,176,99,535
P451,ST10,2024-09-21,301,162,177,286
P63,ST20,2024-09-17,176,147,188,135
P623,ST16,2024-04-01,150,291,227,214
P152,ST35,2024-12-15,395,146,125,416
P852,ST34,2024-05-24,284,167,225,226
P671,ST21,2024-11-13,216,108,25,299
P474,ST46,2024-02-16,87,21,117,-9
P507,ST47,2024-10-21,58,192,229,21
P934,ST40,2024-05-07,308,254,240,322
P751,ST1,2024-11-10,323,226,2,547
P750,ST25,2024-09-18,356,150,193,313
P811,ST46,2024-07-14,190,151,163,178
P8,ST14,2024-09-10,28,294,215,107
P224,ST19,2024-06-14,2,86,89,-1
P200,ST8,2024-07-02,350,37,104,283
P133,ST41,2024-09-02,88,126,104,110
P848,ST15,2024-12-01,366,174,213,327
P539,ST44,2024-06-30,420,102,204,318
P382,ST18,2024-04-10,62,200,46,216
P191,ST1,2024-06-08,278,220,114,384
P231,ST47,2024-06-07,246,168,276,138
P705,ST33,2024-07-15,432,106,203,335
P575,ST1,2024-05-24,85,73,263,-105
P901,ST34,2024-01-04,220,47,174,93
P323,ST4,2024-04-16,483,71,211,343
P52,ST17,2024-08-03,370,190,207,353
P337,ST2,2024-01-06,76,183,56,203
P993,ST39,2024-06-06,130,22,239,-87
P595,ST10,2024-11-26,109,27,242,-106
P900,ST42,2024-03-31,405,168,161,412
P333,ST45,2024-09-21,368,9,177,200
P435,ST37,2024-10-02,244,106,249,101
P754,ST26,2024-01-13,35,137,169,3
P683,ST27,2024-11-06,393,242,101,534
P695,ST39,2024-04-01,119,28,121,26
P474,ST25,2024-08-10,264,40,45,259
P809,ST29,2024-04-05,311,196,41,466
P671,ST46,2024-08-14,438,299,91,646
P507,ST18,2024-12-22,402,28,279,151
P803,ST22,2024-10-01,327,115,229,213
P720,ST26,2024-10-29,32,49,137,-56
P825,ST26,2024-09-08,403,19,281,141
P408,ST21,2024-03-11,477,190,224,443
P821,ST21,2024-11-18,290,7,197,100
P798,ST42,2024-10-22,378,216,188,406
P379,ST8,2024-04-03,30,192,250,-28
P764,ST2,2024-02-27,466,99,50,515
P721,ST46,2024-01-31,433,299,80,652
P205,ST34,2024-10-27,118,271,255,134
P358,ST12,2024-04-13,301,68,173,196
P249,ST49,2024-11-05,77,114,2,189
P903,ST18,2024-11-24,265,140,70,335
P905,ST17,2024-04-07,322,192,35,479
P149,ST15,2024-02-21,374,19,179,214
P670,ST3,2024-02-24,161,102,43,220
P485,ST21,2024-01-27,50,152,85,117
P613,ST19,2024-12-18,475,284,269,490
P790,ST32,2024-04-25,466,194,193,467
P943,ST11,2024-12-30,294,252,176,370
P318,ST18,2024-06-21,217,273,82,408
P511,ST29,2024-02-11,195,69,154,110
P287,ST3,2024-08-31,395,91,1,485
P388,ST50,2024-09-18,409,61,76,394
P778,ST4,2024-10-30,454,51,46,459
P798,ST28,2024-01-27,322,77,187,212
P734,ST9,2024-06-08,89,153,137,105
P903,ST38,2024-06-14,376,198,188,386
P143,ST7,2024-12-07,129,249,295,83
P403,ST1,2024-06-29,11,266,4,273
P586,ST35,2024-04-05,314,20,269,65
P167,ST47,2024-10-09,380,196,222,354
P859,ST34,2024-08-23,31,158,88,101
P771,ST9,2024-10-22,50,44,197,-103
P611,ST26,2024-04-03,379,108,110,377
P564,ST8,2024-06-11,357,191,241,307
P380,ST19,2024-04-27,266,282,150,398
P210,ST26,2024-08-21,287,224,78,433
P856,ST46,2024-06-03,447,161,240,368
P781,ST10,2024-10-04,428,49,76,401
P44,ST43,2024-04-20,462,99,141,420
P465,ST30,2024-10-06,53,237,136,154
P762,ST40,2024-09-01,5,196,288,-87
P529,ST36,2024-05-30,281,47,288,40
P331,ST31,2024-06-29,7,77,294,-210
P657,ST8,2024-10-17,391,132,288,235
P308,ST42,2024-11-24,293,12,3,302
P689,ST47,2024-01-07,135,239,281,93
P851,ST13,2024-07-26,16,15,24,7
P71,ST37,2024-05-07,358,236,226,368
P915,ST30,2024-01-23,338,75,245,168
P892,ST15,2024-01-07,380,146,209,317
P290,ST35,2024-11-07,386,80,232,234
P221,ST3,2024-05-29,424,297,65,656
P670,ST29,2024-04-02,368,198,199,367
P618,ST24,2024-09-18,200,237,93,344
P511,ST45,2024-01-31,308,180,120,368
P541,ST23,2024-04-14,109,0,166,-57
P486,ST9,2024-12-10,376,141,215,302
P176,ST2,2024-05-07,352,130,191,291
P392,ST15,2024-02-11,95,8,243,-140
P580,ST32,2024-04-11,223,266,139,350
P92,ST18,2024-08-12,453,157,35,575
P308,ST29,2024-01-13,496,118,13,601
P587,ST40,2024-04-10,240,260,182,318
P338,ST3,2024-12-04,317,29,155,191
P597,ST33,2024-03-20,308,242,42,508
P879,ST7,2024-02-16,442,217,147,512
P58,ST30,2024-11-29,348,90,173,265
P61,ST27,2024-08-25,253,172,80,345
P424,ST38,2024-09-16,100,245,29,316
P608,ST29,2024-04-12,208,134,103,239
P273,ST31,2024-02-23,241,143,299,85
P226,ST1,2024-08-16,381,88,123,346
P337,ST41,2024-05-08,338,168,82,424
P527,ST43,2024-06-27,350,178,72,456
P724,ST27,2024-04-23,338,54,170,222
P359,ST27,2024-03-03,150,191,63,278
P907,ST29,2024-10-12,497,178,123,552
P339,ST5,2024-03-31,430,20,128,322
P864,ST3,2024-06-10,162,106,274,-6
P984,ST29,2024-01-29,269,79,108,240
P838,ST41,2024-03-08,64,232,267,29
P338,ST39,2024-07-17,368,138,118,388
P489,ST13,2024-11-08,480,199,235,444
P377,ST33,2024-10-15,48,98,27,119
P688,ST20,2024-12-31,163,133,108,188
P269,ST3,2024-04-11,128,228,204,152
P631,ST6,2024-07-11,339,202,244,297
P154,ST43,2024-04-28,21,155,106,70
P8,ST17,2024-04-13,418,169,52,535
P282,ST47,2024-02-19,2,266,10,258
P881,ST4,2024-07-03,395,197,214,378
P398,ST33,2024-12-07,234,183,57,360
P246,ST33,2024-10-31,420,205,117,508
P937,ST6,2024-07-25,313,98,46,365
P134,ST41,2024-03-19,332,255,92,495
P656,ST14,2024-07-02,267,48,62,253
P227,ST46,2024-12-08,257,160,13,404
P34,ST7,2024-05-19,381,138,6,513
P296,ST6,2024-08-06,339,173,218,294
P475,ST3,2024-04-22,192,281,278,195
P996,ST37,2024-02-25,441,155,61,535
P140,ST22,2024-08-29,315,159,270,204
P385,ST38,2024-08-19,40,201,266,-25
P285,ST8,2024-05-16,418,11,92,337
P209,ST24,2024-04-20,215,244,25,434
P82,ST13,2024-12-30,243,251,46,448
P433,ST13,2024-06-13,101,85,216,-30
P760,ST1,2024-04-28,473,143,258,358
P400,ST41,2024-01-01,266,254,274,246
P355,ST36,2024-11-27,179,70,180,69
P649,ST32,2024-03-05,179,179,76,282
P955,ST5,2024-06-03,362,99,299,162
P364,ST49,2024-10-06,317,200,31,486
P295,ST7,2024-12-09,190,235,298,127
P422,ST50,2024-06-25,270,155,5,420
P6,ST45,2024-02-03,69,189,157,101
P858,ST32,2024-04-12,39,156,73,122
P593,ST28,2024-05-03,8,254,157,105
P856,ST33,2024-11-08,113,210,72,251
P586,ST46,2024-02-19,453,24,133,344
P480,ST14,2024-06-22,144,201,127,218
P827,ST13,2024-09-22,150,40,236,-46
P515,ST29,2024-08-03,313,132,211,234
P915,ST50,2024-03-31,222,246,208,260
P227,ST40,2024-09-19,79,116,1,194
P667,ST1,2024-08-14,50,239,9,280
P281,ST47,2024-08-22,312,118,60,370
P725,ST49,2024-11-02,85,123,0,208
P706,ST49,2024-07-01,143,132,289,-14
P340,ST27,2024-05-04,172,67,238,1
P407,ST30,2024-12-29,188,125,244,69
